,order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,año_mes
66615,76d18695761c18ab2f2a9f6f1b3ea3e5,3e1b3c69fda23c575c2f7fcba5bf2eca,canceled,2017-09-24 10:24:07,2017-09-24 10:44:05,,,2017-10-18 00:00:00,2017-09
67152,96b947c986b42f213c9e6b8ccccedb89,0be97ebc9313a86e02d3b7cdd7e5f1a6,canceled,2018-07-30 13:00:56,2018-07-31 03:55:23,,,2018-08-22 00:00:00,2018-07
67165,8d171a848151e69e8f090fdbb50d4010,a10afcc34f66a704819e459a8f524ffa,canceled,2018-02-13 14:38:55,2018-02-15 04:07:13,2018-02-16 00:19:33,,2018-03-09 00:00:00,2018-02
67897,0a0e76ba55e310fd24657a1f532b97c1,faf4c7a6a07938227b98f454caee1814,canceled,2018-06-24 14:49:59,2018-06-24 15:18:57,,,2018-07-20 00:00:00,2018-06
67963,5b9680f27b5067afded00b23f9cb4d61,8b20eb37b30208feef373de67fc749e0,canceled,2017-03-21 20:20:14,2017-03-21 20:20:14,,,2017-04-24 00:00:00,2017-03
68373,b059ee4de278302d550a3035c4cdb740,856336203359aa6a61bf3826f7d84c49,canceled,2018-10-16 20:16:02,,,,2018-11-12 00:00:00,2018-10
68754,2922d9dd6672241cb658a40bf507e4b1,6b75995c62a24fe0ecf2ba831c454632,canceled,2018-07-11 09:55:49,2018-07-11 10:06:23,,,2018-07-25 00:00:00,2018-07
68961,6e27f04e8947d6be930769e3ce557bdf,259e07ebcf2a6be5fcd98f01099eb7f4,canceled,2017-03-05 01:03:51,2017-03-05 01:15:09,,,2017-03-29 00:00:00,2017-03
68973,0623dbbd06c0d4059dbfefab8748a491,c954645fa23249e4c2b0dd3679b0b177,canceled,2018-08-20 14:17:09,,,,2018-09-12 00:00:00,2018-08
69722,0148d3df00cebda592d4e5f966e300cc,672510553bcfbf72de694db2cd88f046,canceled,2017-08-19 19:08:26,2017-08-19 19:24:32,,,2017-09-11 00:00:00,2017-08
69839,e1cbcc0a628610d3a838acf58bb4a8a5,4aceced3f07173311e7bf932e72b2e25,canceled,2018-07-31 20:05:34,2018-08-01 20:10:22,,,2018-08-09 00:00:00,2018-07
70016,c49e86b525c30f1b55eaf9abbc9837a6,8fa9f17f7cc7af41d068b9b3f8df51e8,canceled,2017-12-06 19:29:14,,,,2018-01-04 00:00:00,2017-12
70198,c80cc9af6bd1c32747e2f79bc4ad031e,f9587fa6065768be96b7267f865a407c,canceled,2018-06-23 17:34:33,2018-06-23 17:55:45,,,2018-07-05 00:00:00,2018-06
70384,dbe2d1c6c34f5c31bb6736e1720c9b7e,3b5cb25012ce1400dbf62ed0995e1c14,canceled,2018-08-28 12:45:15,,,,2018-09-03 00:00:00,2018-08
70837,cc6c9b89f70b32d7fe075718e0fc58e7,418e9412b396846b861a8c5cb59ba65b,canceled,2018-01-27 10:52:04,2018-01-29 10:52:24,2018-01-30 19:52:55,,2018-03-02 00:00:00,2018-01
70880,750ed62dff96bf5713b8c6a6bbfdc948,a05f88744e7de808ee2378057e2b033c,canceled,2018-05-28 11:18:59,2018-05-29 03:15:20,,,2018-06-20 00:00:00,2018-05
71047,a59c87e726e3c78e26769a422a140bd3,5c2e818e5963bc9b74d66fd5dcefaa30,canceled,2018-02-10 12:36:33,,,,2018-03-19 00:00:00,2018-02
71180,d43302fdeb00a216e03f8c14c1aa95c5,077df306cf5b17588bc5bf9a56e0c088,canceled,2018-04-13 10:14:55,2018-04-13 10:32:31,,,2018-04-25 00:00:00,2018-04
71373,76d85afd545b8fc877273a68455675c1,e29b02752f22ba7a6ef120027c9f2556,canceled,2017-11-08 18:40:21,,,,2017-12-05 00:00:00,2017-11
71603,b17fd4c033b06e8d888de8ea6105ef9d,70457f70bccd93467cce328f6b3bb89a,canceled,2017-03-20 19:38:10,2017-03-20 19:38:10,,,2017-04-12 00:00:00,2017-03
71730,7806407a20e7d38caef6b35ea7757142,c52f8523a6448c43354e5ca966f61e4c,canceled,2017-11-14 21:58:32,2017-11-16 22:31:07,,,2017-11-28 00:00:00,2017-11
72385,9b4fc5c379134e1329bd48641ba285e3,cda60b855f79e10246781d30a9fd7be7,canceled,2017-07-24 13:22:29,2017-07-27 10:10:15,,,2017-08-04 00:00:00,2017-07
72398,1f9624a22a45c44073523bcf6f1c47a2,bbdbc21c0d067bd705b5aaff781709c9,canceled,2017-07-31 16:05:08,2017-07-31 16:23:27,,,2017-08-18 00:00:00,2017-07
72456,dba741d70126a95feb85435175370edc,a4426f6a2cfe4a7cea7146f236bf41ae,canceled,2018-01-24 19:18:04,2018-01-24 19:57:20,2018-01-26 20:12:58,,2018-03-05 00:00:00,2018-01
72502,cb599c234fc71be7c137179b6d473a30,23534938f44ad51d0de4bf6a56ca1adf,canceled,2018-01-30 20:13:33,2018-01-30 20:33:18,2018-02-01 19:38:42,,2018-02-22 00:00:00,2018-01
72686,799dc0fd216e2a8e571a2684ddb6f940,f3fecb293f31350518ee2ac197202282,canceled,2016-10-05 22:49:57,2016-10-06 15:54:47,,,2016-12-23 00:00:00,2016-10
72840,c08dd05931abd8cb08aad3d31e39bfed,1ecb47d23dc8203cd101549966ee942b,canceled,2018-02-22 20:16:43,2018-02-22 20:28:50,,,2018-03-21 00:00:00,2018-02
72936,afed0d88ec7753e7be8744bb66e860d1,b1253701171dfb298f52a221f824e45b,canceled,2018-08-02 15:23:07,,,,2018-08-20 00:00:00,2018-08
73098,dc7a419b3cd13b51c38ff9442dfd4009,f97a6d5dc5996ca93920dba521495117,canceled,2017-03-21 19:17:48,2017-03-21 19:17:48,,,2017-04-17 00:00:00,2017-03
73211,14904245b311483b6886be3c2e717e76,a52ee9f5a35cf680f2aea9dd5fe0941e,canceled,2018-02-12 15:49:38,2018-02-12 16:27:22,2018-02-14 19:25:00,,2018-03-13 00:00:00,2018-02
73341,cfdfd7862e532c4ec1ed1c6a1b56d320,0ab5ac09913dfd3f247c7929a3799799,canceled,2018-09-03 18:45:34,,,,2018-09-14 00:00:00,2018-09
73536,756fc608f67478946b31c752681f27be,ce5b56c495944af078df7f4e10719be7,canceled,2018-08-14 08:14:45,,,,2018-09-04 00:00:00,2018-08
73575,d15a203ea25983a3a17ec382a8a9122e,fe0697e0aefd1e73bef77dd71948100d,canceled,2017-03-28 07:27:16,2017-03-28 07:35:12,,,2017-04-17 00:00:00,2017-03
74209,bb0bb419d930e4bc8c823fc4379347fb,49be2968b33dc662350d42d8963c29c4,canceled,2017-10-30 12:17:51,2017-10-30 12:30:23,,,2017-11-21 00:00:00,2017-10
74328,c7a5d101d4b6ed70eacc97c78158eadd,9d109a169b7b88405b214e976c6039e7,canceled,2018-02-01 19:08:48,2018-02-03 02:53:37,2018-02-06 00:49:39,,2018-03-02 00:00:00,2018-02
74376,d7cc5fcfee9af53fcd78bb47e4e55584,6c081dfe77db2d63f336f33043f0036a,canceled,2018-01-27 10:22:47,2018-01-27 10:36:19,2018-01-30 22:24:41,,2018-02-20 00:00:00,2018-01
74718,13d341318c77969f10d77e1382957542,3b6cfa5c62f4bfb3c09652d9ac539a8d,canceled,2018-08-01 09:43:22,2018-08-02 05:30:46,,,2018-08-08 00:00:00,2018-08
74816,641936471bfc717987f997bfed150bd6,1d987c203658c1e86d2e90b023a2dd89,canceled,2017-04-21 16:09:18,2017-04-21 16:21:30,,,2017-05-16 00:00:00,2017-04
74895,83e6338b5cf25dcf222551cb8da8d0d6,3690e975641f01bd07ad635f03dbb894,canceled,2017-08-16 21:32:48,2017-08-19 10:04:56,,,2017-09-14 00:00:00,2017-08
74915,a805d7a514bcde0719f99ddf2a3bb31d,7332d588234cc7f934719060d1fc60e3,canceled,2018-08-17 14:17:56,,,,2018-09-17 00:00:00,2018-08
74949,1db2abc72703311e809fc353b3cc4b65,4b830f8b64b64b4bfc6fb975d86ff181,canceled,2017-08-02 19:21:07,2017-08-04 02:24:05,,,2017-08-22 00:00:00,2017-08
75019,f81e71dd7c044a9ee7c1d6e37d68d64f,953f71324f3a770118c88a42363655b2,canceled,2018-08-15 08:34:42,,,,2018-09-12 00:00:00,2018-08
75124,05b3514bb9492bc0eb20959fbf445927,f08cbd00eae908d02c0c4984598f1d2e,canceled,2017-08-03 19:04:35,2017-08-03 19:15:23,,,2017-08-28 00:00:00,2017-08
75296,e95c2973b9be01bfe69bd4e1f33346fa,839610575e20348470abe5217901d91e,canceled,2018-06-28 12:10:28,2018-06-28 12:30:59,,,2018-07-24 00:00:00,2018-06
75358,2b68bb35779189904b0cd730eaba3d1d,0d6dfc6e464d9f10db213e8b1898e4b1,canceled,2018-05-08 10:11:16,2018-05-08 10:31:31,,,2018-06-04 00:00:00,2018-05
75496,9ec3685b1f21c7dfff4f656392b186dd,952f534f87d6ec6eeaa2cfd1d5987362,canceled,2018-02-20 11:37:45,2018-02-20 11:50:31,2018-02-27 16:17:59,,2018-03-12 00:00:00,2018-02
76026,54ee4ac3ad09faa2237f8a844b4d7b92,502de0f9e9835ab231c2851acd163376,canceled,2018-08-16 19:28:02,2018-08-16 19:49:29,,,2018-08-24 00:00:00,2018-08
76084,2a490849da4cef28b5edaea693b89ac7,8ce7af83ed7e52d2db1fdba28bfb11ed,canceled,2018-04-24 08:53:11,2018-04-24 17:35:59,,,2018-05-07 00:00:00,2018-04
76130,b803962943a08a081c52d087e852358c,9d1ad1c80967c646f17783f8741c75e8,canceled,2018-05-06 20:15:04,2018-05-07 09:56:17,,,2018-05-18 00:00:00,2018-05
76230,a8a3eaaf155bc111acb10e0536a9e753,698bbedec1b23581c4ab4aee7270057a,canceled,2018-02-07 12:28:45,2018-02-08 17:05:57,2018-02-09 01:05:58,,2018-03-09 00:00:00,2018-02
76489,fc3c882665c98c9b737a7b1b3aa6c553,01866d949d55c81c28d255114948b72b,canceled,2018-04-17 18:41:50,2018-04-17 18:55:18,,,2018-05-04 00:00:00,2018-04
76510,caf12c43defcd1c679e73f2398192965,f23784c27d0cc3a0067680936968951a,canceled,2018-07-02 17:00:50,2018-07-02 17:11:14,,,2018-07-27 00:00:00,2018-07
76582,1aecadf4362edaca7fa033e882076c8d,e81a9f176936e3124dfd90c483bf3289,canceled,2016-10-04 10:05:45,2016-10-04 10:26:40,,,2016-11-24 00:00:00,2016-10
76685,dbcf37e35ce87b02f0707de96a6b99db,53bfc92933d559ca8c1e430e300d0719,canceled,2017-02-27 22:23:36,2017-02-27 22:32:39,,,2017-03-22 00:00:00,2017-02
76700,acb57c5603a88c7f205dab4c1d8cd344,94e077d5876a2e9604cfd3df5a8e1dec,canceled,2017-07-05 21:47:36,2017-07-05 22:03:30,,,2017-07-27 00:00:00,2017-07
76703,078f6a01964ee122ef20881df839af31,2b7ae7a532ff538ce88f6bfdd2cb564c,canceled,2018-08-06 11:06:21,2018-08-06 11:15:27,,,2018-08-16 00:00:00,2018-08
76958,10ade03150da4c3a784807bae033f361,d7886c597dd3eb4baf76f81484a4b7f9,canceled,2017-09-03 14:54:11,2017-09-03 15:10:10,,,2017-09-15 00:00:00,2017-09
77002,fb265b2dc558a56445dfc48f8224e201,910f716e941709375465b7d3ff059d4f,canceled,2017-10-10 20:21:14,2017-10-10 20:35:15,,,2017-11-08 00:00:00,2017-10
77055,620b0acb9258b51defbc51804c5298d5,9012f48ac2c416c82819101da4e4b75e,canceled,2016-10-04 11:44:01,2016-10-05 08:45:09,,,2016-12-06 00:00:00,2016-10
77398,eba9f7d9010e498a2fdd4a48583db537,e3e12992b74ab5c23abf9a2d160af158,canceled,2018-01-29 16:10:57,2018-01-29 16:36:49,,,2018-03-05 00:00:00,2018-01
77425,583174fbe37d3d5f0d6661be3aad1786,e545e697bb9d1b81e0a702121d4e94d5,canceled,2018-08-04 19:25:07,2018-08-05 19:24:33,,,2018-08-13 00:00:00,2018-08
77559,d98c5ae5ced12b3d997f7b614a8f1bb7,b9067875e231cbef9ac17a3a366a0bc6,canceled,2017-05-23 17:14:58,2017-05-23 17:25:20,,,2017-06-08 00:00:00,2017-05
77674,dd517e36df351de8139a960329ab58da,59699572fb53609e196978771c89a9dd,canceled,2017-11-13 10:25:28,2017-11-14 04:15:40,,,2017-12-05 00:00:00,2017-11
77860,8ff1992743a7f3a6daffc9ec9db05cbc,a779b6c2195363f9d7da1e5b3934cb3c,canceled,2017-06-05 21:20:51,2017-06-05 21:30:13,,,2017-06-28 00:00:00,2017-06
77893,ab25d035abca0cb6c74fff900e926246,498fdb5ba5b08aa553dbbb047506ec6d,canceled,2018-04-13 05:18:38,2018-04-13 19:09:55,,,2018-04-25 00:00:00,2018-04
78075,913677abacbcdc2b2f18b3ec362a0cdd,621c4375f33e843ba4111a6fc493fd0d,canceled,2017-04-09 11:42:18,2017-04-11 03:45:22,,,2017-05-16 00:00:00,2017-04
78491,127f3dbf0dfc0da17005ba12e05d988c,aae1dec3df4a219450d7de738f0b28db,canceled,2017-04-27 18:28:20,2017-04-29 02:45:43,,,2017-06-16 00:00:00,2017-04
78978,09f541f117ac3f665dc3aad6d3bb8fc9,9f2034168e1690d1dccc52e62fd50ba5,canceled,2017-04-20 14:54:24,,,,2017-05-19 00:00:00,2017-04
79309,2efab00b70c96a73f5fed910d373957a,0b82ef8137cfb5f47ebcc41131c03663,canceled,2017-12-24 10:07:19,2017-12-26 21:39:19,,,2018-01-19 00:00:00,2017-12
79424,457afd8c764234eb93f7a25268578440,37750266450eef3226b92346f056b786,canceled,2017-08-14 22:13:14,2017-08-16 03:25:03,,,2017-09-20 00:00:00,2017-08
79490,47282cfe5747c1c19920f090e491d285,3483b2a9e678865616e7d1b69b28dd4c,canceled,2018-08-23 12:38:08,,,,2018-09-06 00:00:00,2018-08
79615,4a6c07557205c5dbdeae7e289af5c1c6,09a4411bb14055b9d846fac02dd79782,canceled,2017-11-28 13:09:13,,,,2017-12-19 00:00:00,2017-11
79988,4f259869d5c650af6f847b027032515b,6fc16fa677c8528424093b92165f7ddb,canceled,2018-04-28 19:25:30,2018-04-29 19:35:35,,,2018-05-09 00:00:00,2018-04
80019,1ad22e16129698e1a3cc11e4350d2cb7,d6441eef3f37c3edb0d5634c3c85120b,canceled,2018-09-12 15:32:16,,,,2018-09-26 00:00:00,2018-09
80078,01e7cf79ff6fdb0a65634f714c67dd24,aded241eaa68c31246d82eb3198d4ae3,canceled,2018-02-15 14:58:55,2018-02-15 15:10:35,2018-02-19 18:52:15,,2018-03-07 00:00:00,2018-02
80203,c021ea4a80ce0d1bce358a2f831c34db,d5868f39eb4669f88b12b8f3d0d294d6,canceled,2018-08-07 15:40:54,,,,2018-09-06 00:00:00,2018-08
80317,14cfc006132ad861a3d1b6c7bb9fd8a6,59d32780c34796d374ccbf0c02dcb417,canceled,2018-05-01 11:45:29,2018-05-01 12:14:41,,,2018-05-18 00:00:00,2018-05
80797,983e16bfbe23e60f23a6fcb9c4792204,2d6272fc5e22facb8937eba512bad93f,canceled,2017-03-27 08:24:03,2017-03-27 08:24:03,,,2017-04-20 00:00:00,2017-03
80943,d3afe40f7060b3287d948a6bdea42687,8fcf5bb811c9f0ce5cd194b56b5f0ae4,canceled,2018-02-05 22:13:02,2018-02-05 22:30:14,2018-02-06 21:42:51,,2018-02-21 00:00:00,2018-02
81010,998b90bcfc77ff711912c1c14dcff885,0b1899150b4ee7ae778d02ecb621324f,canceled,2017-07-05 21:56:09,,,,2017-07-27 00:00:00,2017-07
81181,e22f8395265cb423def2d5c028f0f34b,45360c874acf24110baf02fb5d2314d4,canceled,2017-12-01 01:42:22,,,,2017-12-28 00:00:00,2017-12
81342,ab76f54a321a0431ef243b3b6865078b,f89df6ef365783b667b626aeaffc5e2d,canceled,2018-02-04 12:25:42,2018-02-04 12:51:26,2018-02-06 23:21:57,,2018-02-21 00:00:00,2018-02
81354,3ac2529f6e36838d812d40688453abff,e27fb9b0ee41169cccf9f0c4b9b7cd6e,canceled,2018-02-21 01:04:12,2018-02-21 05:50:13,,,2018-03-12 00:00:00,2018-02
81367,657467884d9a109179d820f67575db18,7c548882bf83f9fbe5cb6131a81e0839,canceled,2017-02-16 11:29:08,2017-02-18 11:25:14,,,2017-04-18 00:00:00,2017-02
82349,88b90300d5ba09ea058e45b94c98b808,d13c70829c24bb06b81c0de37d9cf8b6,canceled,2017-03-28 13:53:04,2017-03-28 14:05:18,,,2017-04-19 00:00:00,2017-03
82378,47880652c5245fbeccfe7a58e8d841e5,792c997303692247baa029b77d1a90ea,canceled,2017-08-28 14:56:13,2017-08-29 05:32:52,,,2017-09-18 00:00:00,2017-08
82554,4472eca3b65b1dca5e0d59c0e4e0c6bc,5775437e881f0a230649f5c63e1f9241,canceled,2018-02-10 07:39:19,2018-02-10 08:20:22,2018-02-15 22:22:46,,2018-02-26 00:00:00,2018-02
82581,821c1b3c87d17a24efad81096bee5f09,24455809d8e25059274e820cc202b50a,canceled,2017-10-21 17:39:23,2017-10-21 17:49:28,,,2017-11-03 00:00:00,2017-10
82601,667a6d329a62f026cfb2e41a6510a858,ad8b48d037b4bf765b31c022ab7972e2,canceled,2018-02-27 10:12:23,2018-02-27 10:30:32,,,2018-03-13 00:00:00,2018-02
82828,d67b79fea59821fda4d363d337a56c3a,f2bea5055b5b15b6b57d07408a1c454a,canceled,2018-08-14 11:17:20,2018-08-14 11:44:14,,,2018-08-20 00:00:00,2018-08
83078,71303d7e93b399f5bcd537d124c0bcfa,b106b360fe2ef8849fbbd056f777b4d5,canceled,2016-10-02 22:07:52,2016-10-06 15:50:56,,,2016-10-25 00:00:00,2016-10
83325,5fa64c45b0cb986d05533f91c67c801e,1f4ef6ade0241043e777a8e9d3060ebb,canceled,2017-10-01 08:15:15,2017-10-01 08:28:14,,,2017-10-24 00:00:00,2017-10
83329,5517dcebf1ab177978bae7e7c66de1b6,c4811776ff3a2c1e027f19ee2860627b,canceled,2017-04-27 12:57:53,,,,2017-05-29 00:00:00,2017-04
83330,129ea9ae4b85283decb23ea1756f505d,8a0c8d55378e81be7bb18527a08dc0ef,canceled,2018-08-09 08:09:33,,,,2018-09-25 00:00:00,2018-08
83341,ed3b18e876bbc16bfe330cd934aa0f68,ee76d186862db08ec487d67f0e5c7bc4,canceled,2017-09-11 20:07:36,2017-09-11 20:23:37,,,2017-10-02 00:00:00,2017-09
83622,57a82f32fdb1ce036662861d8dbb6a6b,58583807f8901eeed0810e81d58428fa,canceled,2017-11-20 21:36:39,2017-11-20 21:47:03,,,2017-12-01 00:00:00,2017-11
83629,596288a27579ad1fec1d704efe7d9ab7,8e9e28f565a0e470a97fd879909388fe,canceled,2017-08-30 18:48:01,,,,2017-09-12 00:00:00,2017-08
83685,f7dca277a6bb273200598f0e36319d94,5c5b874cbcfdabe3f6cd0e3494a0ec34,canceled,2018-03-28 15:49:07,2018-03-29 03:15:23,,,2018-04-20 00:00:00,2018-03
83716,9f0e70e8d046d9e0626bbdaf1aff88c4,6ef5c9f7a060756a678e74a07a3bdfd5,canceled,2018-01-24 12:12:58,2018-01-24 15:16:07,2018-01-25 20:53:51,,2018-03-06 00:00:00,2018-01
83745,30d7af26cb5f8577b5c6a0164dc814c5,e924482b6903522795771e672721f5d2,canceled,2018-07-26 12:45:33,2018-07-26 12:55:25,,,2018-08-07 00:00:00,2018-07
83902,e166acfe96bd9d1f25a6c905d7ca39fd,0504a5d74832ef83b263972cc39d7377,canceled,2017-08-12 14:01:23,2017-08-12 14:15:18,,,2017-09-05 00:00:00,2017-08
84268,45863486f903e4fbfe9a18dd7aebb8d3,547d6ffb01ccfdcd3987a70bff3746d0,canceled,2017-10-20 16:14:06,2017-10-20 16:32:34,,,2017-11-01 00:00:00,2017-10
84644,d0fcf3d6dcc18a5c4ac51f06a56ec683,1741b977c920605ffb564947e40cdf0b,canceled,2018-01-31 13:05:16,2018-02-01 11:35:43,2018-02-05 16:47:42,,2018-03-07 00:00:00,2018-01
84653,a8b78b69f09b2a198f5a89c1897f8c72,69cf4a24c1d0f920d30e57a9375ec0f7,canceled,2018-02-17 17:16:24,2018-02-17 17:27:23,,,2018-03-13 00:00:00,2018-02
84761,6b5ccf5385890198c54fa97afe4812bc,15c523e088107f017c3b74f5874a0f43,canceled,2018-01-30 13:37:28,2018-01-30 13:51:21,2018-01-31 17:22:03,,2018-02-22 00:00:00,2018-01
84818,98464a5096e400810b94bb93f38924c9,24301c6ce48874a51221d4e5584a7885,canceled,2018-07-12 12:01:37,2018-07-12 12:15:29,,,2018-08-07 00:00:00,2018-07
84841,a9491b6c990bc3b79967c5f058e46d8f,ef1615358c72dae1c068aedc495a13f3,canceled,2018-08-16 13:07:32,2018-08-16 13:23:58,,,2018-08-24 00:00:00,2018-08
85186,46eb75885eca03736c4188871c0a9ba3,5371cc1698f54400f167d8fc79d6ad93,canceled,2018-01-29 22:54:58,2018-01-29 23:11:24,2018-01-31 22:28:35,,2018-02-23 00:00:00,2018-01
85228,00310b0c75bb13015ec4d82d341865a4,0dad07848c618cc5a4679a1bfe1db8d2,canceled,2018-08-15 14:29:08,2018-08-15 15:04:25,,,2018-08-29 00:00:00,2018-08
85293,f8f45ebeb38088c44d98d201371ea345,c3828fcf7c3e8abc8d38eae8992e1842,canceled,2018-02-11 15:59:41,2018-02-11 16:10:29,,,2018-03-09 00:00:00,2018-02
85680,a9bfa6ed984d0688f6e53d537d9f69b0,2e086d3b6cceaa2d572fd61882927b96,canceled,2017-07-26 17:06:02,2017-07-28 08:35:36,,,2017-08-08 00:00:00,2017-07
85901,b102b42cde7719ae4b7c0163cf4d7dbe,6df75bdce4569326dcfdf7fc9bbe5981,canceled,2018-08-29 10:15:27,,,,2018-09-05 00:00:00,2018-08
86022,6f3772f092a98dfbb37265f3186ba374,cf27fa6e72bce3581bafc0fce8261a18,canceled,2017-05-26 12:42:13,,,,2017-06-09 00:00:00,2017-05
86119,45875d4bdc0209b3020175f4151d9850,ee9396d603a68c2c666ea2f0753d256d,canceled,2018-05-17 16:38:50,2018-05-18 00:14:48,,,2018-05-29 00:00:00,2018-05
86191,457cb961f89e32569e2d9a737a65b3bb,190b936129e075641c5557538def8b25,canceled,2018-02-08 17:02:46,2018-02-08 17:40:29,,,2018-03-16 00:00:00,2018-02
86370,119d388c6a2ceb03620dcd86c45f65a5,9ab223471e12c827aefff3c0af9483a3,canceled,2017-11-15 10:43:14,2017-11-15 10:56:12,,,2017-12-05 00:00:00,2017-11
86456,7d92b1e737c6ee25a66b4bddf1f8be8d,b52dc9b0b38a7c414ffb6da8aec8d27d,canceled,2017-09-01 22:43:44,2017-09-01 22:55:23,,,2017-09-14 00:00:00,2017-09
86697,0691511b757c6190f85d5c20481ddae1,0bdaf62bf3211420cb25a16386b56801,canceled,2018-07-17 23:30:05,2018-07-17 23:41:42,,,2018-08-03 00:00:00,2018-07
86904,5d366aa092ca44b2efb23f0c5d1e3726,0a42cf907d8c09bedbf6e69ccf60b7f9,canceled,2017-06-16 15:39:20,2017-06-16 15:50:22,,,2017-07-10 00:00:00,2017-06
86986,0584a31bb6abbd3dcc27e2d464ac863d,547b138492fe9767762865f216a83e5e,canceled,2018-02-18 15:06:15,2018-02-20 07:11:01,,,2018-03-06 00:00:00,2018-02
87231,79fe48b364804e62431c8f465e16f76e,857fe5831ff74761c8b171203310c83c,canceled,2017-11-09 06:13:41,2017-11-10 06:10:31,,,2017-11-29 00:00:00,2017-11
87252,442474d2063d0b9b957785f2e4773865,0b6ed326f1c69e74848157dc00027c91,canceled,2017-08-13 22:24:19,2017-08-14 22:45:11,,,2017-09-01 00:00:00,2017-08
87601,a1e04e78fc657db74aaba58eca1e87a9,9939eea65706fa34a920723f50ca07d2,canceled,2017-07-26 13:39:14,2017-07-26 13:50:21,,,2017-08-15 00:00:00,2017-07
87843,66cb680674721f9816e366a15a93633f,a9f2b77340d17022d89356ef597b2f3a,canceled,2017-03-28 20:53:24,,,,2017-04-17 00:00:00,2017-03
88141,572c4bbf0f5f85a9b4a2c4fe0c7f04d5,93ccdc49f22d1b0e3664b2bc328cf23d,canceled,2018-08-30 15:11:58,,,,2018-09-14 00:00:00,2018-08
88200,ca7296a83aa279afb28c2388a4f48891,daada56f7d2e74dfd291d652b7e03ac2,canceled,2018-02-07 09:48:08,2018-02-07 10:10:17,2018-02-08 23:26:57,,2018-03-07 00:00:00,2018-02
88379,88a7f34793df2b92c81d02a09cec8e89,10faf9e153a1ce492d6d06a2a8006df7,canceled,2018-08-06 15:55:10,2018-08-07 04:44:43,,,2018-08-21 00:00:00,2018-08
88500,616fa7d4871b87832197b2a137a115d2,bf6181a85bbb4115736c0a8db1a53be3,canceled,2018-10-01 15:30:09,,,,2018-10-23 00:00:00,2018-10
89063,c581b368f1c9fc02caaa71e42809baf9,a67066f37fd7f046f8ee58067dc9abbe,canceled,2018-08-10 14:44:24,,,,2018-09-06 00:00:00,2018-08
89083,bfd31c6f76ff82a41e7beb05565aec4d,6c65055adfbc0007dbb4c5a22ea5ba8c,canceled,2016-10-04 14:51:15,2016-10-06 15:56:40,,,2016-12-14 00:00:00,2016-10
89402,550f1d2fa6888807a4ffb1d80d06f899,a6551a36f9954811b66b500a973b5e57,canceled,2018-02-18 21:00:47,2018-02-18 22:07:25,,,2018-03-14 00:00:00,2018-02
89700,f13f9687a8bac6985d50487fb92000ba,aa66f828ef59ba66ecb3c9a146845632,canceled,2017-11-15 10:07:27,2017-11-15 10:27:05,,,2017-12-05 00:00:00,2017-11
90006,0a7f4604ee9cab65020038275efe1d76,f1f47119f889031980d7fad6a0b0c62f,canceled,2018-07-08 18:44:18,2018-07-10 04:35:13,,,2018-07-27 00:00:00,2018-07
90061,765917871914309e5c5f9ed151155ad4,704e2db282206eaf28d686a1482fb224,canceled,2018-02-26 11:04:23,2018-02-26 11:40:26,,,2018-03-12 00:00:00,2018-02
90318,a162da83b66ff8c619d83b87c1de93b9,9dfa54220517b2eceea1134d006e2fba,canceled,2018-08-07 14:27:32,2018-08-07 14:44:55,,,2018-08-21 00:00:00,2018-08
90542,c037dd9db2ac27aa44381219612e91ba,a8912cdd90d62f02de79c5c33bdb0718,canceled,2017-11-10 01:45:04,,,,2017-12-07 00:00:00,2017-11
90580,0e5e60b0cddf73f60eb73fac19f590cf,52222a646829d54aa33a64283f3b5549,canceled,2018-01-28 21:31:07,2018-01-28 21:39:24,2018-01-29 19:12:01,,2018-02-26 00:00:00,2018-01
90611,cf5508a6ae55421646b0683bb605ac74,e42274a986c58b500513a7d57a4fed2d,canceled,2018-07-08 13:34:57,2018-07-08 13:45:32,,,2018-07-27 00:00:00,2018-07
90625,ec36a2bdf65bba1742263a91c4f251ae,6608dac8561577f1f1a18ff05e9d1dc7,canceled,2017-02-28 21:49:29,2017-02-28 22:01:44,,,2017-03-27 00:00:00,2017-02
90714,66e4a36ff490014773971a6ee0b6a0e4,719ed1620e6d57e729521a5408f6e9dd,canceled,2017-06-20 12:39:25,,,,2017-07-05 00:00:00,2017-06
90798,f62c7996783afdbec5f6c8afc0c8a040,92f733b4d20fb47a3c3e58aaae5e76f9,canceled,2017-10-12 11:49:29,2017-10-14 03:56:25,,,2017-11-07 00:00:00,2017-10
90899,4c1eb4e6d52d42048614e4c46f3c5f9e,a830ee143fc6569553949bd8b06fc776,canceled,2018-08-03 18:52:57,2018-08-04 04:10:22,,,2018-08-22 00:00:00,2018-08
90915,27d6012b882832dc9ddcf34304eeb77c,2034cc6d6d517007a9ba3e22ba643344,canceled,2017-11-11 10:44:49,2017-11-11 10:55:28,,,2017-11-27 00:00:00,2017-11
91167,51192863a004d47d0e4f5bf5384bf88f,f2cc41062fa1cdfd6475afc3aaf9909f,canceled,2018-02-13 15:58:33,,,,2018-03-07 00:00:00,2018-02
